
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    182.64027 |     108.68360 |     108.68360 |       0.00000 |      22.71019 |      14.71019 |       2.86058 |     161.13260 |     163.32724 |     175.92339 |     174.45512 |     185.42809 |     202.44902 |     202.44901 |      11.05993 |       1.10854 |      65.66158 |      52.53601 |      39.00238 |    -119.73528 |    4992.13672 |     231.71971 |       0.00000 |    4948.46729 |      38.50000 |    -120.00000 | 
    182.73056 |     108.77389 |     108.77389 |       0.00000 |      22.71021 |      14.71021 |       2.86061 |     161.32835 |     163.53778 |     176.15918 |     174.74458 |     185.65337 |     202.72038 |     202.72038 |      11.02542 |       1.11021 |      65.67027 |      52.54471 |      39.00241 |    -119.73520 |    4995.55615 |     234.80383 |       0.00000 |    4952.60303 |      38.50000 |    -120.00000 | 
    182.84190 |     108.88522 |     108.88522 |       0.00000 |      22.71025 |      14.71025 |       2.86064 |     161.56747 |     163.80045 |     176.45331 |     175.09929 |     185.92853 |     203.05885 |     203.05884 |      10.98394 |       1.11180 |      65.68093 |      52.55540 |      39.00245 |    -119.73509 |    4999.69287 |     238.46176 |       0.00000 |    4957.60840 |      38.50000 |    -120.00000 | 
    182.92923 |     108.97255 |     108.97255 |       0.00000 |      22.71027 |      14.71027 |       2.86066 |     161.75439 |     164.00928 |     176.68675 |     175.37671 |     186.14365 |     203.32750 |     203.32750 |      10.94958 |       1.11266 |      65.68927 |      52.56375 |      39.00248 |    -119.73502 |    5002.87842 |     241.33131 |       0.00000 |    4961.47412 |      38.50000 |    -120.00000 | 
    183.04951 |     109.09284 |     109.09284 |       0.00000 |      22.71030 |      14.71030 |       2.86070 |     162.01157 |     164.30005 |     177.01157 |     175.75726 |     186.43959 |     203.70129 |     203.70131 |      10.89622 |       1.11330 |      65.70062 |      52.57512 |      39.00252 |    -119.73490 |    5007.18652 |     245.14594 |       0.00000 |    4966.70459 |      38.50000 |    -120.00000 | 
    183.13792 |     109.18125 |     109.18125 |       0.00000 |      22.71033 |      14.71033 |       2.86072 |     162.20058 |     164.51613 |     177.25269 |     176.03619 |     186.65709 |     203.97876 |     203.97876 |      10.85075 |       1.11336 |      65.70889 |      52.58341 |      39.00255 |    -119.73481 |    5010.29834 |     247.91042 |       0.00000 |    4970.47559 |      38.50000 |    -120.00000 | 
    183.23584 |     109.27916 |     109.27916 |       0.00000 |      22.71036 |      14.71036 |       2.86075 |     162.41107 |     164.75769 |     177.52196 |     176.34482 |     186.89932 |     204.28864 |     204.28865 |      10.79280 |       1.11305 |      65.71795 |      52.59248 |      39.00258 |    -119.73472 |    5013.69238 |     250.92191 |       0.00000 |    4974.59326 |      38.50000 |    -120.00000 | 
    183.32593 |     109.36926 |     109.36926 |       0.00000 |      22.71038 |      14.71038 |       2.86077 |     162.60512 |     164.98184 |     177.77193 |     176.62891 |     187.12263 |     204.57628 |     204.57628 |      10.73181 |       1.11242 |      65.72619 |      52.60073 |      39.00261 |    -119.73463 |    5016.77002 |     253.64108 |       0.00000 |    4978.30762 |      38.50000 |    -120.00000 | 
    183.42604 |     109.46938 |     109.46938 |       0.00000 |      22.71041 |      14.71041 |       2.86080 |     162.82289 |     165.23355 |     178.05206 |     176.94510 |     187.37325 |     204.89867 |     204.89871 |      10.65485 |       1.11137 |      65.73529 |      52.60986 |      39.00264 |    -119.73454 |    5020.14014 |     256.63867 |       0.00000 |    4982.37646 |      38.50000 |    -120.00000 | 
    183.51694 |     109.56026 |     109.56026 |       0.00000 |      22.71043 |      14.71043 |       2.86083 |     163.02165 |     165.46416 |     178.30876 |     177.23308 |     187.60197 |     205.19408 |     205.19408 |      10.57665 |       1.11014 |      65.74342 |      52.61800 |      39.00267 |    -119.73445 |    5023.15674 |     259.29910 |       0.00000 |    4985.99414 |      38.50000 |    -120.00000 | 
    183.60574 |     109.64906 |     109.64906 |       0.00000 |      22.71046 |      14.71046 |       2.86085 |     163.21758 |     165.69141 |     178.56175 |     177.51559 |     187.82744 |     205.48521 |     205.48520 |      10.49271 |       1.10870 |      65.75134 |      52.62593 |      39.00270 |    -119.73437 |    5026.06494 |     261.89960 |       0.00000 |    4989.47070 |      38.50000 |    -120.00000 | 
    183.69612 |     109.73944 |     109.73944 |       0.00000 |      22.71048 |      14.71048 |       2.86088 |     163.41931 |     165.92522 |     178.82149 |     177.80461 |     188.05959 |     205.78410 |     205.78412 |      10.39996 |       1.10704 |      65.75928 |      52.63389 |      39.00274 |    -119.73428 |    5028.98535 |     264.46631 |       0.00000 |    4992.95508 |      38.50000 |    -120.00000 | 
    183.78673 |     109.83005 |     109.83005 |       0.00000 |      22.71051 |      14.71051 |       2.86090 |     163.62404 |     166.16185 |     179.08427 |     178.09605 |     188.29518 |     206.08652 |     206.08652 |      10.30009 |       1.10520 |      65.76720 |      52.64183 |      39.00277 |    -119.73419 |    5031.87402 |     267.05695 |       0.00000 |    4996.39258 |      38.50000 |    -120.00000 | 
    183.87764 |     109.92097 |     109.92097 |       0.00000 |      22.71053 |      14.71053 |       2.86093 |     163.83218 |     166.40147 |     179.35045 |     178.39050 |     188.53471 |     206.39282 |     206.39282 |      10.19361 |       1.10322 |      65.77509 |      52.64973 |      39.00280 |    -119.73410 |    5034.73340 |     269.54654 |       0.00000 |    4999.78906 |      38.50000 |    -120.00000 | 
    183.96954 |     110.01287 |     110.01287 |       0.00000 |      22.71056 |      14.71056 |       2.86095 |     164.04559 |     166.64641 |     179.62209 |     178.69037 |     188.78030 |     206.70541 |     206.70543 |      10.08034 |       1.10111 |      65.78304 |      52.65770 |      39.00283 |    -119.73402 |    5037.58398 |     272.02368 |       0.00000 |    5003.16846 |      38.50000 |    -120.00000 | 
    184.06032 |     110.10364 |     110.10364 |       0.00000 |      22.71058 |      14.71058 |       2.86098 |     164.25928 |     166.89064 |     179.89301 |     178.98888 |     189.02620 |     207.01718 |     207.01718 |       9.96374 |       1.09896 |      65.79085 |      52.66552 |      39.00286 |    -119.73392 |    5040.35938 |     274.51709 |       0.00000 |    5006.45361 |      38.50000 |    -120.00000 | 
    184.17377 |     110.21709 |     110.21709 |       0.00000 |      22.71062 |      14.71062 |       2.86101 |     164.53026 |     167.19955 |     180.23543 |     179.36551 |     189.33804 |     207.41122 |     207.41122 |       9.81264 |       1.09620 |      65.80055 |      52.67524 |      39.00290 |    -119.73382 |    5043.77246 |     277.45691 |       0.00000 |    5010.48389 |      38.50000 |    -120.00000 | 
    184.26987 |     110.31319 |     110.31319 |       0.00000 |      22.71064 |      14.71064 |       2.86104 |     164.76469 |     167.46472 |     180.52878 |     179.68765 |     189.60783 |     207.74883 |     207.74883 |       9.68104 |       1.09386 |      65.80875 |      52.68346 |      39.00293 |    -119.73372 |    5046.61426 |     279.90402 |       0.00000 |    5013.85107 |      38.50000 |    -120.00000 | 
    184.36287 |     110.40620 |     110.40620 |       0.00000 |      22.71067 |      14.71067 |       2.86106 |     164.99478 |     167.72374 |     180.81566 |     180.00224 |     189.87260 |     208.07896 |     208.07896 |       9.55152 |       1.09159 |      65.81667 |      52.69139 |      39.00296 |    -119.73363 |    5049.32129 |     282.25259 |       0.00000 |    5017.05566 |      38.50000 |    -120.00000 | 
    184.46487 |     110.50820 |     110.50820 |       0.00000 |      22.71070 |      14.71070 |       2.86109 |     165.25179 |     168.01163 |     181.13368 |     180.35046 |     190.16837 |     208.44493 |     208.44492 |       9.40794 |       1.08914 |      65.82533 |      52.70007 |      39.00300 |    -119.73354 |    5052.23926 |     284.85257 |       0.00000 |    5020.52148 |      38.50000 |    -120.00000 | 
    184.55273 |     110.59605 |     110.59605 |       0.00000 |      22.71072 |      14.71072 |       2.86111 |     165.47530 |     168.26163 |     181.41046 |     180.65314 |     190.42558 |     208.76344 |     208.76346 |       9.28376 |       1.08706 |      65.83277 |      52.70753 |      39.00303 |    -119.73344 |    5054.71045 |     286.95786 |       0.00000 |    5023.44629 |      38.50000 |    -120.00000 | 
    184.64726 |     110.69058 |     110.69058 |       0.00000 |      22.71075 |      14.71075 |       2.86114 |     165.71974 |     168.53410 |     181.71127 |     180.98154 |     190.70688 |     209.10960 |     209.10960 |       9.15024 |       1.08489 |      65.84079 |      52.71556 |      39.00306 |    -119.73335 |    5057.32471 |     289.10834 |       0.00000 |    5026.55225 |      38.50000 |    -120.00000 | 
    184.73956 |     110.78288 |     110.78288 |       0.00000 |      22.71077 |      14.71077 |       2.86117 |     165.96172 |     168.80304 |     182.00803 |     181.30498 |     190.98534 |     209.45110 |     209.45108 |       9.02053 |       1.08282 |      65.84861 |      52.72340 |      39.00309 |    -119.73326 |    5059.83252 |     291.27771 |       0.00000 |    5029.53760 |      38.50000 |    -120.00000 | 
    184.83307 |     110.87640 |     110.87640 |       0.00000 |      22.71080 |      14.71080 |       2.86119 |     166.21022 |     169.07802 |     182.31158 |     181.63531 |     191.27132 |     209.80043 |     209.80045 |       8.89028 |       1.08079 |      65.85654 |      52.73134 |      39.00312 |    -119.73317 |    5062.32715 |     293.26166 |       0.00000 |    5032.51611 |      38.50000 |    -120.00000 | 
    184.94696 |     110.99029 |     110.99029 |       0.00000 |      22.71083 |      14.71083 |       2.86122 |     166.51656 |     169.41713 |     182.68547 |     182.04128 |     191.62384 |     210.23070 |     210.23068 |       8.73380 |       1.07842 |      65.86619 |      52.74101 |      39.00316 |    -119.73306 |    5065.30322 |     295.70038 |       0.00000 |    5036.07178 |      38.50000 |    -120.00000 | 
    185.03893 |     111.08225 |     111.08225 |       0.00000 |      22.71086 |      14.71086 |       2.86125 |     166.76807 |     169.69398 |     182.99057 |     182.37184 |     191.91327 |     210.58179 |     210.58179 |       8.60953 |       1.07657 |      65.87398 |      52.74882 |      39.00319 |    -119.73297 |    5067.65527 |     297.57950 |       0.00000 |    5038.89941 |      38.50000 |    -120.00000 | 
    185.13538 |     111.17870 |     111.17870 |       0.00000 |      22.71088 |      14.71088 |       2.86128 |     167.03551 |     169.98735 |     183.31360 |     182.72108 |     192.22104 |     210.95354 |     210.95354 |       8.48146 |       1.07472 |      65.88217 |      52.75703 |      39.00323 |    -119.73287 |    5070.07275 |     299.51480 |       0.00000 |    5041.82080 |      38.50000 |    -120.00000 | 
    185.22678 |     111.27010 |     111.27010 |       0.00000 |      22.71091 |      14.71091 |       2.86130 |     167.29144 |     170.26764 |     183.62221 |     183.05383 |     192.51556 |     211.30867 |     211.30869 |       8.36234 |       1.07301 |      65.88995 |      52.76482 |      39.00326 |    -119.73278 |    5072.31787 |     301.38531 |       0.00000 |    5044.53857 |      38.50000 |    -120.00000 | 
    185.31396 |     111.35728 |     111.35728 |       0.00000 |      22.71093 |      14.71093 |       2.86133 |     167.53801 |     170.53752 |     183.91913 |     183.37326 |     192.79930 |     211.65036 |     211.65036 |       8.25083 |       1.07144 |      65.89736 |      52.77225 |      39.00329 |    -119.73270 |    5074.41797 |     303.01865 |       0.00000 |    5047.08838 |      38.50000 |    -120.00000 | 
    185.40691 |     111.45023 |     111.45023 |       0.00000 |      22.71096 |      14.71096 |       2.86135 |     167.80414 |     170.82777 |     184.23830 |     183.71590 |     193.10556 |     212.01765 |     212.01765 |       8.13442 |       1.06980 |      65.90527 |      52.78018 |      39.00332 |    -119.73260 |    5076.61133 |     304.69064 |       0.00000 |    5049.76611 |      38.50000 |    -120.00000 | 
    185.52116 |     111.56448 |     111.56448 |       0.00000 |      22.71099 |      14.71099 |       2.86138 |     168.13449 |     171.18863 |     184.63477 |     184.14069 |     193.48572 |     212.47389 |     212.47388 |       7.99708 |       1.06787 |      65.91502 |      52.78995 |      39.00336 |    -119.73249 |    5079.24463 |     306.81583 |       0.00000 |    5052.99023 |      38.50000 |    -120.00000 | 
    185.61342 |     111.65675 |     111.65675 |       0.00000 |      22.71102 |      14.71102 |       2.86141 |     168.40489 |     171.48347 |     184.95865 |     184.48759 |     193.79689 |     212.84663 |     212.84663 |       7.90259 |       1.06638 |      65.92316 |      52.79810 |      39.00339 |    -119.73240 |    5081.31787 |     308.38858 |       0.00000 |    5055.54834 |      38.50000 |    -120.00000 | 
    185.70271 |     111.74603 |     111.74603 |       0.00000 |      22.71104 |      14.71104 |       2.86143 |     168.66879 |     171.77121 |     185.27457 |     184.82491 |     194.10059 |     213.21017 |     213.21016 |       7.83452 |       1.06503 |      65.93144 |      52.80640 |      39.00343 |    -119.73231 |    5083.27979 |     309.93219 |       0.00000 |    5057.97998 |      38.50000 |    -120.00000 | 
    185.79437 |     111.83769 |     111.83769 |       0.00000 |      22.71107 |      14.71107 |       2.86146 |     168.94212 |     172.06900 |     185.60130 |     185.17265 |     194.41513 |     213.58617 |     213.58617 |       7.79251 |       1.06373 |      65.94041 |      52.81538 |      39.00346 |    -119.73222 |    5085.24805 |     311.35513 |       0.00000 |    5060.43213 |      38.50000 |    -120.00000 | 
    185.88741 |     111.93073 |     111.93073 |       0.00000 |      22.71109 |      14.71109 |       2.86149 |     169.22171 |     172.37357 |     185.93536 |     185.52695 |     194.73688 |     213.97061 |     213.97060 |       7.78779 |       1.06252 |      65.95020 |      52.82518 |      39.00349 |    -119.73212 |    5087.20020 |     312.92093 |       0.00000 |    5062.87695 |      38.50000 |    -120.00000 | 
